outcome,outcome_clean,temp1,melting_temp2,annealing_temp2,extension_temp2,cycles2,temp3,band_size,dna_amt,t1(sec),melting_t2(sec),annealing_t3(sec),extension_t4(sec),t5(sec),Tm_p1_p3orig,Tm_p2_p3orig,Tm_p1_p3,Tm_p2_p3,Tm_p1_BSU,Tm_p2_BSU,Tm_dif_IDT,HPin_Tm_Max,Heterodimer_tm,Homodimer_maxTm,GC_ClampMin,GC_ClampMax,MaxTm_IDT,MinTm_IDT,MaxGC,MinGC,MaxPlen,MinPlen,TotPrimer
1,1,98,98,63,72,35,72,477,0.5,30,5,20,20,120,51.84440569,51.87039512,52.27178703,53.10702661,54.26426194,54.16563738,1.547575219,35.57770697,4.072560122,0,28,36,53.10038669,51.55281147,55.55555556,36,25,18,1
1,1,98,98,65,72,35,72,477,0.5,30,5,20,20,120,51.79876041,54.01477217,52.50593656,55.47505676,54.44823963,56.56009127,3.294826798,35.57770697,0,0,29,39,55.18613571,51.89130891,52.63157895,40,25,19,1
1,1,98,98,63,72,35,72,477,0.5,30,5,20,20,120,51.79876041,52.82442184,52.50593656,54.04663572,54.44823963,55.12579836,2.145443771,44.05322378,0,8.916000237,22,33,54.03675268,51.89130891,52.63157895,36,25,19,1
1,1,98,98,65,72,35,72,477,0.5,30,5,20,20,120,51.79876041,52.42095924,52.50593656,53.59550022,54.44823963,54.76599807,1.283868584,44.05322378,0,8.916000237,33,34,53.17517749,51.89130891,52.63157895,45.45454545,22,19,1
1,1,98,98,65,72,35,72,477,0.5,30,5,20,20,120,51.79876041,52.42095924,52.50593656,53.59550022,54.44823963,54.76599807,1.283868584,44.05322378,0,8.916000237,33,34,53.17517749,51.89130891,52.63157895,45.45454545,22,19,1
0,0,98,98,68,72,35,72,273,0.5,30,5,20,10,120,55.06278512,51.68643986,56.31453488,52.32941103,61.49908201,56.15442575,3.675525908,78.64438684,0,26.67221281,33,37,55.3082281,51.63270219,61.11111111,58.82352941,18,17,1
1,1,98,98,63,72,35,72,273,0.5,30,5,20,10,120,52.36405722,51.50058057,53.22115813,52.78316649,56.84454502,53.83331028,0.178264969,39.37244217,0,23.68714936,25,33,52.78374397,52.605479,55.55555556,36,25,18,1
0,0,98,98,68,72,35,72,273,0.5,30,5,20,10,120,53.10787171,51.76928572,53.47524928,52.41258522,58.42617257,56.22740201,0.32409483,72.72990747,0,27.64490685,37,38,52.03961547,51.71552064,73.33333333,58.82352941,17,15,1
0,0,98,98,68,72,35,72,273,0.5,30,5,20,10,120,55.06278512,51.76928572,56.31453488,52.41258522,61.49908201,56.22740201,3.592707461,72.72990747,0,27.64490685,33,38,55.3082281,51.71552064,61.11111111,58.82352941,18,17,1
0,0,98,98,68,72,35,72,273,0.5,30,5,20,10,120,55.06278512,51.68643986,56.31453488,52.32941103,61.49908201,56.15442575,3.675525908,78.64438684,0,26.67221281,33,37,55.3082281,51.63270219,61.11111111,58.82352941,18,17,1
0,0,98,98,68,72,35,72,273,0.5,30,5,20,10,120,55.06278512,51.68643986,56.31453488,52.32941103,61.49908201,56.15442575,3.675525908,78.64438684,0,26.67221281,33,37,55.3082281,51.63270219,61.11111111,58.82352941,18,17,1
1,1,98,98,64,72,30,72,210,0.5,30,10,10,30,600,53.38269232,54.38108159,53.99847803,56.08178097,56.82812514,59.97148007,2.094615181,51.66280723,0,4.808910614,33,44,54.87400356,52.77938837,64.70588235,60,20,17,1
1,1,98,98,64,72,30,72,210,0.5,30,10,10,30,600,53.02247121,52.63119306,53.85105272,53.73245705,56.5575034,57.04052192,0.010018095,51.77276876,0,3.366925075,29,39,52.76793583,52.75791774,61.11111111,57.89473684,19,18,1
1,1,98,98,64,72,30,72,210,0.5,30,10,10,30,600,53.02247121,52.63119306,53.85105272,53.73245705,56.5575034,57.04052192,0.010018095,51.77276876,0,3.366925075,29,39,52.76793583,52.75791774,61.11111111,57.89473684,19,18,1
1,1,98,98,64,72,30,72,210,0.5,30,10,10,30,600,53.32027378,53.97502298,54.37834667,55.09829791,57.66181818,57.59717766,0.788286015,37.67694702,0,17.24434527,35,45,54.18742422,53.39913821,57.89473684,55,20,19,1
1,1,98,98,65,72,30,72,210,0.5,30,10,10,30,600,54.6624295,53.97502298,55.42288284,55.09829791,57.42588734,57.59717766,0.112692794,38.5485081,0,0,35,41,54.30011702,54.18742422,61.11111111,55,20,18,1
1,1,98,98,65,72,30,72,210,0.5,30,10,10,30,600,53.96145611,53.97502298,54.93502714,55.09829791,56.8618905,57.59717766,0.255078685,39.40777839,0,0,35,41,54.18742422,53.93234554,57.89473684,55,20,19,1
1,1,98,98,65,72,30,72,234,0.5,30,10,10,30,600,54.64226916,54.93065477,55.91817896,56.40354588,59.14172778,58.64328048,0.674892902,39.80130177,0,0,30,37,55.7085094,55.0336165,55,47.82608696,23,20,1
1,1,98,98,65,72,30,72,234,0.5,30,10,10,30,600,54.41592333,54.93065477,55.4334892,56.40354588,59.73130346,58.64328048,1.33324843,39.80130177,0,0,31,37,55.7085094,54.37526097,61.11111111,47.82608696,23,18,1
1,1,98,98,65,72,30,72,234,0.5,30,10,10,30,600,54.41592333,54.93065477,55.4334892,56.40354588,59.73130346,58.64328048,1.33324843,39.80130177,0,0,31,37,55.7085094,54.37526097,61.11111111,47.82608696,23,18,1
1,1,98,98,66,72,30,72,234,0.5,30,10,10,30,600,54.41592333,56.31399746,55.4334892,57.92818397,59.73130346,58.94529542,3.004041269,0,0,0,31,44,57.37930224,54.37526097,61.11111111,42.30769231,26,18,1
1,1,98,98,65,72,30,72,234,0.5,30,10,10,30,600,54.42191597,55.16605344,55.71418094,56.68490541,59.59176238,58.29453944,1.207801617,39.80130177,0,0,30,42,56.04228155,54.83447994,55,45.83333333,24,20,1
1,1,98,98,66,72,30,72,234,0.5,30,10,10,30,600,54.58515999,55.76392788,55.46347965,57.52170878,58.95617118,59.11592563,2.211049422,39.80130177,0,0,31,36,56.58104767,54.36999825,61.11111111,50,24,18,1
1,1,98,98,65,72,30,72,387,0.5,30,10,10,30,600,54.0308416,55.08919605,54.73808541,57.09100205,59.13632123,58.54877907,3.133602576,51.89474057,0,0,29,37,56.6718161,53.53821352,64.70588235,39.28571429,28,17,1
1,1,98,98,65,72,30,72,387,0.5,30,10,10,30,600,54.0308416,55.08919605,54.73808541,57.09100205,59.13632123,58.54877907,3.133602576,51.89474057,0,0,29,37,56.6718161,53.53821352,64.70588235,39.28571429,28,17,1
1,1,98,98,65,72,30,72,387,0.5,30,10,10,30,600,54.0308416,55.08919605,54.73808541,57.09100205,59.13632123,58.54877907,3.133602576,51.89474057,0,0,29,37,56.6718161,53.53821352,64.70588235,39.28571429,28,17,1
1,1,98,98,65,72,30,72,387,0.5,30,10,10,30,600,54.0308416,55.84464857,54.73808541,57.91218912,59.13632123,59.810708,3.992797765,55.61142681,0,5.147728853,32,37,57.53101129,53.53821352,64.70588235,37.93103448,29,17,1
1,1,98,98,65,72,30,72,387,0.5,30,10,10,30,600,54.0308416,55.84464857,54.73808541,57.91218912,59.13632123,59.810708,3.992797765,55.61142681,0,5.147728853,32,37,57.53101129,53.53821352,64.70588235,37.93103448,29,17,1
1,1,98,98,65,72,30,72,387,0.5,30,10,10,30,600,54.0308416,55.84464857,54.73808541,57.91218912,59.13632123,59.810708,3.992797765,55.61142681,0,5.147728853,32,37,57.53101129,53.53821352,64.70588235,37.93103448,29,17,1
1,1,98,98,65,72,30,72,2052,0.5,30,10,10,90,600,55.3897675,54.66152507,55.73375028,57.03977699,57.03700354,59.42075025,2.41042252,53.50833193,0,0,27,40,56.83463766,54.42421514,64.70588235,32.35294118,34,17,1
0,0,98,98,65,72,30,72,2052,0.5,30,10,10,90,600,54.04548691,55.12430069,54.23014012,57.51487736,55.60671311,60.17495454,3.552918755,50.53349675,0,0,31,37,56.94814496,53.3952262,58.82352941,40,30,17,1
0,0,98,98,65,72,30,72,2052,0.5,30,10,10,90,600,54.04548691,55.12430069,54.23014012,57.51487736,55.60671311,60.17495454,3.552918755,50.53349675,0,0,31,37,56.94814496,53.3952262,58.82352941,40,30,17,1
0,0,98,98,65,72,30,72,2052,0.5,30,10,10,90,600,54.25633929,55.15729457,54.57276804,57.24972532,56.73923829,60.13438078,3.334119845,48.13153339,0,0,40,42,56.51910826,53.18498842,68.75,44.44444444,27,16,1
0,0,98,98,65,72,30,72,2052,0.5,30,10,10,90,600,54.25633929,55.74570438,54.57276804,57.86402905,56.73923829,60.66117644,3.99427674,48.13153339,0,0,40,44,57.17926516,53.18498842,68.75,42.85714286,28,16,1
1,1,98,98,65,72,30,72,2052,0.5,30,10,10,90,600,54.64590431,54.98257768,55.16764857,57.09500611,57.23961769,60.11704738,2.406982662,53.50833193,0,0,30,37,56.3193979,53.91241524,64.70588235,46.15384615,26,17,1
1,1,98,98,64,72,30,72,1014,0.5,30,10,10,45,600,53.76881542,55.31083301,54.51354603,57.26127921,56.50067963,58.64961833,3.474363418,0,0,5.028069765,27,38,56.86844552,53.3940821,61.11111111,37.93103448,29,18,1
1,1,98,98,64,72,30,72,1014,0.5,30,10,10,45,600,53.76881542,54.56771825,54.51354603,56.10415567,56.50067963,57.63975494,2.117111286,38.9713382,0,10.38180019,30,38,55.51119338,53.3940821,61.11111111,44,25,18,1
1,1,98,98,64,72,30,72,1014,0.5,30,10,10,45,600,53.76881542,54.56771825,54.51354603,56.10415567,56.50067963,57.63975494,2.117111286,38.9713382,0,10.38180019,30,38,55.51119338,53.3940821,61.11111111,44,25,18,1
1,1,98,98,63,72,30,72,1014,0.5,30,10,10,45,600,50.83288081,53.33169723,51.41498797,54.5022972,58.25402174,56.86177454,3.585655487,52.24073794,0,12.04566001,44,47,53.66162499,50.0759695,73.33333333,52.38095238,21,15,1
1,1,98,98,64,72,30,72,1014,0.5,30,10,10,45,600,52.92995639,54.56771825,53.41668137,56.10415567,57.21133123,57.63975494,3.418510481,38.9713382,0,7.137960131,30,39,55.51119338,52.0926829,68.75,44,25,16,1
1,0,98,98,63,72,30,72,1014,0.5,30,10,10,45,600,51.49205562,55.1410481,51.91570895,56.37052989,57.72627398,58.79102403,4.546034631,64.69408866,0,30.22976607,43,44,55.06116135,50.51512672,73.33333333,60,20,15,1
1,1,98,98,65,72,25,72,209,0,30,10,30,30,120,50.45889578,48.41565155,50.48964377,48.75997357,52.67120339,51.86358758,1.621606352,51.66280723,0,4.808910614,34,41,49.58897312,47.96736676,62.5,62.5,16,16,1
1,1,98,98,59,72,25,72,479,0,30,10,30,30,120,49.01995759,45.37388649,49.36980705,45.42567802,52.14685749,47.45454425,3.565098549,39.68175179,0,0,27,31,49.10135701,45.53625846,50,44.44444444,18,18,1
1,1,98,98,66,72,25,72,233,0,30,10,30,30,120,51.34091062,52.81935301,52.04165768,53.88334741,55.57161571,55.60181889,2.049398063,39.80130177,0,0,31,34,53.44198859,51.39259052,55.55555556,45.45454545,22,18,1
1,1,98,98,65,72,25,72,386,0,30,10,30,30,120,50.20601107,52.79434541,50.4310949,54.33048157,55.06770844,55.90839281,4.464674986,51.89474057,0,0,26,28,54.05636244,49.59168745,62.5,40,25,16,1
1,1,98,98,62,72,25,72,2051,0,30,10,30,60,120,52.10055089,50.44710364,52.00063542,51.99787539,53.39306054,54.51460482,1.001341797,48.13153339,0,0,27,40,52.05188395,51.05054216,62.5,34.61538462,26,16,1
1,1,98,98,64,72,25,72,1013,0,30,10,30,30,120,50.08132782,52.59835508,50.14654433,54.01922134,52.34128978,55.56364569,4.470305665,0,0,5.028069765,30,42,53.72890645,49.25860079,62.5,40,25,16,1
1,1,98,98,63,72,25,72,1400,0,30,10,30,60,120,49.29036064,51.08074727,49.56263498,51.90810263,53.41865869,53.61042579,3.045909825,38.41908431,0,0,35,39,51.78882127,48.74291145,62.5,40.90909091,22,16,1
1,1,98,98,66,72,25,72,377,0,30,10,30,30,120,50.4671219,52.47219991,50.55576426,53.33533026,54.30762442,54.57184425,3.114520818,40.44413819,0,0,36,39,52.78738573,49.67286491,62.5,50,20,16,1
1,1,98,98,63,72,25,72,1253,0,30,10,30,30,120,48.34710174,48.23736418,48.05579844,48.546488,50.24802089,51.33594991,0.175726792,0,0,0,31,40,47.77675503,47.60102824,58.82352941,56.25,17,16,1
1,1,98,98,66,72,25,72,1337,0,30,10,30,60,120,53.11062188,51.89749661,54.08222308,53.32824285,55.88083019,58.28989936,1.662168822,37.42296447,0,5.829153186,30,35,53.58839308,51.92622426,66.66666667,47.61904762,21,18,1
1,1,98,98,61,72,25,72,212,0,30,10,30,30,120,48.55468863,48.75249999,49.04947662,49.5313173,50.99986924,52.44531346,0.934372711,0,0,0,35,37,49.75981097,48.82543826,47.36842105,36.36363636,22,19,1
1,1,98,98,65,72,25,72,329,0,30,10,30,30,120,51.58282778,52.99393189,52.12089716,54.3842875,55.54644973,57.06958204,2.628732911,38.53407311,0,0,33,34,54.05923625,51.43050334,55.55555556,41.66666667,24,18,1
1,1,98,98,60,72,25,72,896,0,30,10,30,30,120,48.23669969,48.86581828,47.96300555,49.81327275,49.40966006,51.37553981,2.859204092,41.51713067,0,0,29,38,50.37317066,47.51396657,56.25,28,25,16,1
1,1,98,98,64,72,25,72,1910,0,30,10,30,60,120,49.84901501,50.44422139,50.21519608,51.01680196,54.96467323,54.1464945,1.397246579,38.95602893,0,0,42,42,50.81854959,49.42130301,62.5,45,20,16,1
1,0,98,98,63,72,25,72,2057,0,30,10,30,60,120,49.89169456,47.33239788,50.41029756,47.87009846,51.00750277,54.32604451,3.058649833,48.3006075,0,5.03097351,31,38,50.20190219,47.14325235,62.5,45,20,16,1
1,1,98,98,67,72,25,72,1079,0,30,10,30,30,120,54.74015907,54.61448148,55.19667171,56.3040515,59.02509982,58.47902754,1.843318025,35.38223092,0,15.50911105,33,33,55.69041621,53.84709819,68.75,45.83333333,24,16,1
1,1,98,98,62,72,25,72,203,0,30,10,30,30,120,48.11182673,48.92874113,48.40537672,49.53560288,51.12792689,53.25957989,0.718880115,0,0,0,37,39,48.84376305,48.12488293,58.82352941,50,18,17,1
1,1,98,98,66,72,25,72,620,0,30,10,30,30,120,51.94138652,52.6415078,52.57313622,54.31201512,54.49548966,59.45193935,1.173704657,0,0,0,33,38,53.11464151,51.94093686,60,52.63157895,20,19,1
1,1,98,98,62,72,25,72,746,0,30,10,30,30,120,50.79069059,51.21080881,50.69157814,52.17486848,52.80887345,52.71973887,2.686695282,44.78641272,0,0,29,44,52.43580383,49.74910855,62.5,32,25,16,1
1,1,98,98,66,72,25,72,800,0,30,10,30,30,120,50.33753682,55.05792978,50.52664282,56.71570418,53.56526751,57.75655624,6.46231311,44.10122798,0,0,34,45,56.13772348,49.67541037,62.5,44,25,16,1
1,1,98,98,61,72,25,72,1253,0,30,10,30,60,120,48.12131936,49.01745977,48.11926887,49.91840652,49.35646606,52.18181837,1.610934264,51.77270581,0,0,33,33,49.81566752,48.20473326,42.10526316,40.90909091,22,19,1
1,0,98,98,66,72,25,72,1070,0,30,10,30,30,120,51.1764137,52.05929471,51.53275822,52.72849418,54.39667797,56.29904772,0.774802285,55.63660009,0,0,34,35,51.53505538,50.76025309,64.70588235,58.82352941,17,17,1
1,1,98,98,66,72,25,72,1940,0,30,10,30,60,120,50.14530038,52.99487276,50.69391886,54.55389758,54.40667228,57.86361903,4.275338186,50.58959297,0,3.753346231,39,39,54.25494509,49.97960691,58.82352941,41.66666667,24,17,1
1,1,98,98,67,72,25,72,623,0,30,10,30,30,120,50.29729719,51.92681664,50.6519299,52.95344018,55.41558974,57.16535078,2.06526911,43.29729388,0,0,36,39,51.91722407,49.85195496,62.5,61.11111111,18,16,1
1,1,98,98,61,72,25,72,353,0,30,10,30,30,120,49.00714265,46.92040824,49.56378694,46.93908857,50.68276279,49.03626863,3.170033984,0,0,5.881298615,29,35,49.75220879,46.58217481,52.94117647,36.36363636,22,17,1
